███████▉ | 10693/12000 [1:08:40<08:51,  2.46it/s, train/grad_norm=0.225, train/loss=0.00128, train/lr=8.86e-6]
Steps:  99%|█████████▉| 11906/12000 [1:16:20<00:35,  2.67it/s, train/grad_norm=0.137, train/loss=0.0113, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11906/12000 [1:16:20<00:35,  2.67it/s, train/grad_norm=0.189, train/loss=0.0123, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11907/12000 [1:16:21<00:33,  2.78it/s, train/grad_norm=0.189, train/loss=0.0123, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11907/12000 [1:16:21<00:33,  2.78it/s, train/grad_norm=0.121, train/loss=0.00092, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11908/12000 [1:16:21<00:37,  2.42it/s, train/grad_norm=0.121, train/loss=0.00092, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11908/12000 [1:16:21<00:37,  2.42it/s, train/grad_norm=0.156, train/loss=0.00248, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11909/12000 [1:16:22<00:34,  2.66it/s, train/grad_norm=0.156, train/loss=0.00248, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11909/12000 [1:16:22<00:34,  2.66it/s, train/grad_norm=0.13, train/loss=0.00267, train/lr=8.46e-6] 
Steps:  99%|█████████▉| 11910/12000 [1:16:22<00:32,  2.76it/s, train/grad_norm=0.13, train/loss=0.00267, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11910/12000 [1:16:22<00:32,  2.76it/s, train/grad_norm=0.135, train/loss=0.0014, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11911/12000 [1:16:22<00:36,  2.45it/s, train/grad_norm=0.135, train/loss=0.0014, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11911/12000 [1:16:22<00:36,  2.45it/s, train/grad_norm=0.12, train/loss=0.0127, train/lr=8.46e-6] 
Steps:  99%|█████████▉| 11912/12000 [1:16:23<00:32,  2.68it/s, train/grad_norm=0.12, train/loss=0.0127, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11912/12000 [1:16:23<00:32,  2.68it/s, train/grad_norm=0.138, train/loss=0.0121, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11913/12000 [1:16:23<00:31,  2.80it/s, train/grad_norm=0.138, train/loss=0.0121, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11913/12000 [1:16:23<00:31,  2.80it/s, train/grad_norm=0.105, train/loss=0.000615, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11914/12000 [1:16:24<00:34,  2.46it/s, train/grad_norm=0.105, train/loss=0.000615, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11914/12000 [1:16:24<00:34,  2.46it/s, train/grad_norm=0.108, train/loss=0.000838, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11915/12000 [1:16:24<00:31,  2.69it/s, train/grad_norm=0.108, train/loss=0.000838, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11915/12000 [1:16:24<00:31,  2.69it/s, train/grad_norm=0.134, train/loss=0.013, train/lr=8.46e-6]   
Steps:  99%|█████████▉| 11916/12000 [1:16:24<00:29,  2.84it/s, train/grad_norm=0.134, train/loss=0.013, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11916/12000 [1:16:24<00:29,  2.84it/s, train/grad_norm=0.131, train/loss=0.00536, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11917/12000 [1:16:25<00:33,  2.50it/s, train/grad_norm=0.131, train/loss=0.00536, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11917/12000 [1:16:25<00:33,  2.50it/s, train/grad_norm=0.103, train/loss=0.0164, train/lr=8.46e-6] 
Steps:  99%|█████████▉| 11918/12000 [1:16:25<00:30,  2.72it/s, train/grad_norm=0.103, train/loss=0.0164, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11918/12000 [1:16:25<00:30,  2.72it/s, train/grad_norm=0.109, train/loss=0.00577, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11919/12000 [1:16:25<00:27,  2.95it/s, train/grad_norm=0.109, train/loss=0.00577, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11919/12000 [1:16:25<00:27,  2.95it/s, train/grad_norm=0.0826, train/loss=0.00118, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11920/12000 [1:16:26<00:31,  2.55it/s, train/grad_norm=0.0826, train/loss=0.00118, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11920/12000 [1:16:26<00:31,  2.55it/s, train/grad_norm=0.147, train/loss=0.00443, train/lr=8.46e-6] 
Steps:  99%|█████████▉| 11921/12000 [1:16:26<00:28,  2.76it/s, train/grad_norm=0.147, train/loss=0.00443, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11921/12000 [1:16:26<00:28,  2.76it/s, train/grad_norm=0.134, train/loss=0.00275, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11922/12000 [1:16:26<00:26,  2.92it/s, train/grad_norm=0.134, train/loss=0.00275, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11922/12000 [1:16:26<00:26,  2.92it/s, train/grad_norm=0.0842, train/loss=0.000448, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11923/12000 [1:16:27<00:30,  2.54it/s, train/grad_norm=0.0842, train/loss=0.000448, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11923/12000 [1:16:27<00:30,  2.54it/s, train/grad_norm=0.148, train/loss=0.00323, train/lr=8.46e-6]  
Steps:  99%|█████████▉| 11924/12000 [1:16:27<00:27,  2.75it/s, train/grad_norm=0.148, train/loss=0.00323, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11924/12000 [1:16:27<00:27,  2.75it/s, train/grad_norm=0.0583, train/loss=0.0054, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11925/12000 [1:16:27<00:26,  2.85it/s, train/grad_norm=0.0583, train/loss=0.0054, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11925/12000 [1:16:27<00:26,  2.85it/s, train/grad_norm=0.171, train/loss=0.000941, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11926/12000 [1:16:28<00:29,  2.50it/s, train/grad_norm=0.171, train/loss=0.000941, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11926/12000 [1:16:28<00:29,  2.50it/s, train/grad_norm=0.125, train/loss=0.0123, train/lr=8.46e-6]  
Steps:  99%|█████████▉| 11927/12000 [1:16:28<00:26,  2.72it/s, train/grad_norm=0.125, train/loss=0.0123, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11927/12000 [1:16:28<00:26,  2.72it/s, train/grad_norm=0.148, train/loss=0.0235, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11928/12000 [1:16:29<00:25,  2.83it/s, train/grad_norm=0.148, train/loss=0.0235, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11928/12000 [1:16:29<00:25,  2.83it/s, train/grad_norm=0.174, train/loss=0.0011, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11929/12000 [1:16:29<00:28,  2.48it/s, train/grad_norm=0.174, train/loss=0.0011, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11929/12000 [1:16:29<00:28,  2.48it/s, train/grad_norm=0.083, train/loss=0.00665, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11930/12000 [1:16:29<00:25,  2.70it/s, train/grad_norm=0.083, train/loss=0.00665, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11930/12000 [1:16:29<00:25,  2.70it/s, train/grad_norm=0.23, train/loss=0.00604, train/lr=8.46e-6] 
Steps:  99%|█████████▉| 11931/12000 [1:16:30<00:23,  2.91it/s, train/grad_norm=0.23, train/loss=0.00604, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11931/12000 [1:16:30<00:23,  2.91it/s, train/grad_norm=0.102, train/loss=0.00726, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11932/12000 [1:16:30<00:26,  2.52it/s, train/grad_norm=0.102, train/loss=0.00726, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11932/12000 [1:16:30<00:26,  2.52it/s, train/grad_norm=0.28, train/loss=0.00598, train/lr=8.46e-6] 
Steps:  99%|█████████▉| 11933/12000 [1:16:30<00:24,  2.74it/s, train/grad_norm=0.28, train/loss=0.00598, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11933/12000 [1:16:30<00:24,  2.74it/s, train/grad_norm=0.199, train/loss=0.00286, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11934/12000 [1:16:31<00:22,  2.87it/s, train/grad_norm=0.199, train/loss=0.00286, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11934/12000 [1:16:31<00:22,  2.87it/s, train/grad_norm=0.219, train/loss=0.00459, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11935/12000 [1:16:31<00:25,  2.51it/s, train/grad_norm=0.219, train/loss=0.00459, train/lr=8.46e-6]
Steps:  99%|█████████▉| 11935/12000 [1:16:31<00:25,  2.51it/s, train/grad_norm=0.285, train/loss=0.00989, train/lr=8.45e-6]
Steps:  99%|█████████▉| 11936/12000 [1:16:32<00:23,  2.72it/s, train/grad_norm=0.285, train/loss=0.00989, train/lr=8.45e-6]
Steps:  99%|█████████▉| 11936/12000 [1:16:32<00:23,  2.72it/s, train/grad_norm=0.149, train/loss=0.0194, train/lr=8.45e-6] 
Steps:  99%|█████████▉| 11937/12000 [1:16:32<00:21,  2.88it/s, train/grad_norm=0.149, train/loss=0.0194, train/lr=8.45e-6]
Steps:  99%|█████████▉| 11937/12000 [1:16:32<00:21,  2.88it/s, train/grad_norm=0.344, train/loss=0.000576, train/lr=8.45e-6]
Steps:  99%|█████████▉| 11938/12000 [1:16:32<00:24,  2.52it/s, train/grad_norm=0.344, train/loss=0.000576, train/lr=8.45e-6]
Steps:  99%|█████████▉| 11938/12000 [1:16:32<00:24,  2.52it/s, train/grad_norm=0.0745, train/loss=0.000831, train/lr=8.45e-6]
Steps:  99%|█████████▉| 11939/12000 [1:16:33<00:22,  2.73it/s, train/grad_norm=0.0745, train/loss=0.000831, train/lr=8.45e-6]
Steps:  99%|█████████▉| 11939/12000 [1:16:33<00:22,  2.73it/s, train/grad_norm=0.403, train/loss=0.00503, train/lr=8.45e-6]  
Steps: 100%|█████████▉| 11940/12000 [1:16:33<00:20,  2.88it/s, train/grad_norm=0.403, train/loss=0.00503, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11940/12000 [1:16:33<00:20,  2.88it/s, train/grad_norm=0.348, train/loss=0.0013, train/lr=8.45e-6] 
Steps: 100%|█████████▉| 11941/12000 [1:16:34<00:23,  2.53it/s, train/grad_norm=0.348, train/loss=0.0013, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11941/12000 [1:16:34<00:23,  2.53it/s, train/grad_norm=0.254, train/loss=0.000738, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11942/12000 [1:16:34<00:21,  2.73it/s, train/grad_norm=0.254, train/loss=0.000738, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11942/12000 [1:16:34<00:21,  2.73it/s, train/grad_norm=0.461, train/loss=0.00396, train/lr=8.45e-6] 
Steps: 100%|█████████▉| 11943/12000 [1:16:34<00:19,  2.90it/s, train/grad_norm=0.461, train/loss=0.00396, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11943/12000 [1:16:34<00:19,  2.90it/s, train/grad_norm=0.204, train/loss=0.00113, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11944/12000 [1:16:35<00:22,  2.45it/s, train/grad_norm=0.204, train/loss=0.00113, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11944/12000 [1:16:35<00:22,  2.45it/s, train/grad_norm=0.676, train/loss=0.00219, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11945/12000 [1:16:35<00:20,  2.68it/s, train/grad_norm=0.676, train/loss=0.00219, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11945/12000 [1:16:35<00:20,  2.68it/s, train/grad_norm=0.128, train/loss=0.00308, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11946/12000 [1:16:35<00:18,  2.85it/s, train/grad_norm=0.128, train/loss=0.00308, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11946/12000 [1:16:35<00:18,  2.85it/s, train/grad_norm=0.505, train/loss=0.00493, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11947/12000 [1:16:36<00:21,  2.44it/s, train/grad_norm=0.505, train/loss=0.00493, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11947/12000 [1:16:36<00:21,  2.44it/s, train/grad_norm=0.0979, train/loss=0.0124, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11948/12000 [1:16:36<00:19,  2.67it/s, train/grad_norm=0.0979, train/loss=0.0124, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11948/12000 [1:16:36<00:19,  2.67it/s, train/grad_norm=0.563, train/loss=0.0129, train/lr=8.45e-6] 
Steps: 100%|█████████▉| 11949/12000 [1:16:36<00:17,  2.84it/s, train/grad_norm=0.563, train/loss=0.0129, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11949/12000 [1:16:36<00:17,  2.84it/s, train/grad_norm=0.125, train/loss=0.0216, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11950/12000 [1:16:37<00:20,  2.45it/s, train/grad_norm=0.125, train/loss=0.0216, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11950/12000 [1:16:37<00:20,  2.45it/s, train/grad_norm=0.605, train/loss=0.00589, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11951/12000 [1:16:37<00:18,  2.69it/s, train/grad_norm=0.605, train/loss=0.00589, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11951/12000 [1:16:37<00:18,  2.69it/s, train/grad_norm=0.228, train/loss=0.00155, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11952/12000 [1:16:38<00:16,  2.86it/s, train/grad_norm=0.228, train/loss=0.00155, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11952/12000 [1:16:38<00:16,  2.86it/s, train/grad_norm=0.32, train/loss=0.00287, train/lr=8.45e-6] 
Steps: 100%|█████████▉| 11953/12000 [1:16:38<00:18,  2.48it/s, train/grad_norm=0.32, train/loss=0.00287, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11953/12000 [1:16:38<00:18,  2.48it/s, train/grad_norm=0.113, train/loss=0.00123, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11954/12000 [1:16:38<00:17,  2.70it/s, train/grad_norm=0.113, train/loss=0.00123, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11954/12000 [1:16:38<00:17,  2.70it/s, train/grad_norm=0.374, train/loss=0.00518, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11955/12000 [1:16:39<00:15,  2.92it/s, train/grad_norm=0.374, train/loss=0.00518, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11955/12000 [1:16:39<00:15,  2.92it/s, train/grad_norm=0.149, train/loss=0.0217, train/lr=8.45e-6] 
Steps: 100%|█████████▉| 11956/12000 [1:16:39<00:17,  2.52it/s, train/grad_norm=0.149, train/loss=0.0217, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11956/12000 [1:16:39<00:17,  2.52it/s, train/grad_norm=0.458, train/loss=0.0223, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11957/12000 [1:16:39<00:15,  2.74it/s, train/grad_norm=0.458, train/loss=0.0223, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11957/12000 [1:16:39<00:15,  2.74it/s, train/grad_norm=0.121, train/loss=0.00161, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11958/12000 [1:16:40<00:14,  2.82it/s, train/grad_norm=0.121, train/loss=0.00161, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11958/12000 [1:16:40<00:14,  2.82it/s, train/grad_norm=0.421, train/loss=0.00808, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11959/12000 [1:16:40<00:16,  2.44it/s, train/grad_norm=0.421, train/loss=0.00808, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11959/12000 [1:16:40<00:16,  2.44it/s, train/grad_norm=0.166, train/loss=0.00243, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11960/12000 [1:16:41<00:14,  2.67it/s, train/grad_norm=0.166, train/loss=0.00243, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11960/12000 [1:16:41<00:14,  2.67it/s, train/grad_norm=0.467, train/loss=0.00159, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11961/12000 [1:16:41<00:14,  2.72it/s, train/grad_norm=0.467, train/loss=0.00159, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11961/12000 [1:16:41<00:14,  2.72it/s, train/grad_norm=0.253, train/loss=0.00885, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11962/12000 [1:16:41<00:15,  2.43it/s, train/grad_norm=0.253, train/loss=0.00885, train/lr=8.45e-6]
Steps: 100%|█████████▉| 11962/12000 [1:16:41<00:15,  2.43it/s, train/grad_norm=0.42, train/loss=0.00743, train/lr=8.44e-6] 
Steps: 100%|█████████▉| 11963/12000 [1:16:42<00:13,  2.66it/s, train/grad_norm=0.42, train/loss=0.00743, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11963/12000 [1:16:42<00:13,  2.66it/s, train/grad_norm=0.291, train/loss=0.0129, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11964/12000 [1:16:42<00:12,  2.81it/s, train/grad_norm=0.291, train/loss=0.0129, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11964/12000 [1:16:42<00:12,  2.81it/s, train/grad_norm=0.463, train/loss=0.000647, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11965/12000 [1:16:43<00:14,  2.47it/s, train/grad_norm=0.463, train/loss=0.000647, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11965/12000 [1:16:43<00:14,  2.47it/s, train/grad_norm=0.537, train/loss=0.00596, train/lr=8.44e-6] 
Steps: 100%|█████████▉| 11966/12000 [1:16:43<00:12,  2.70it/s, train/grad_norm=0.537, train/loss=0.00596, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11966/12000 [1:16:43<00:12,  2.70it/s, train/grad_norm=0.189, train/loss=0.0119, train/lr=8.44e-6] 
Steps: 100%|█████████▉| 11967/12000 [1:16:43<00:11,  2.84it/s, train/grad_norm=0.189, train/loss=0.0119, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11967/12000 [1:16:43<00:11,  2.84it/s, train/grad_norm=0.445, train/loss=0.0022, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11968/12000 [1:16:44<00:12,  2.49it/s, train/grad_norm=0.445, train/loss=0.0022, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11968/12000 [1:16:44<00:12,  2.49it/s, train/grad_norm=0.144, train/loss=0.00313, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11969/12000 [1:16:44<00:11,  2.71it/s, train/grad_norm=0.144, train/loss=0.00313, train/lr=8.44e-6]
Steps: 100%|█████████▉| 11969/12000 [1:16:44<00:11,  2.71it/s, train/grad_norm=0.435, train/loss=0.0027, train/lr=8.44e-6] 
